"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0xbbc08e330ba1ddf2a8d48886b74351c4c0e2b929496bc9a06d6dc8c6d127c4c4","1591066231","2020-06-02 02:50:31","0x472eb6eff7da9f49b7b60547f7c2d4495e3e261e","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","93","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xea4b61fffb31ddb69d3cf0b712f54627aebb39b58132dc6305a2866ed9469b41","1591066231","2020-06-02 02:50:31","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x8b693bae63da03d05fb8287b111e37b314aea68a","2,598.34468","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x569622a788e9eba25c0491232a0d9faa0529e129e308a1c569b2a406072f6ef6","1591066231","2020-06-02 02:50:31","0x83a127952d266a6ea306c40ac62a4a70668fe3bd","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","1,416,499","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC"
"0xa390eb44fa8ac6a93c9bd3971884835fc44d2dcb4bc35ff77c0e474245b983c3","1591066231","2020-06-02 02:50:31","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x0000000000000000000000000000000000000000","1,214.45088612","0x4c133e081dfb5858e39cca74e69bf603d409e57a","3X Long Bitcoin Cash Token","BCHBULL"
"0xddc6fda5bc46e8c82192f732ecd5ae54fd6863c147b8dced2e3a5424bb6b3df5","1591066364","2020-06-02 02:52:44","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x7b667b63a6111c4048c0c5530e87db1e036e3d01","1,100,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC"
"0xe11b2822f731e9182156006bbfaef90cf1f70cc2329da1ea5ad774bfbe3f47c0","1591066427","2020-06-02 02:53:47","0x4dc59722951f27959f57f9797f88894630c54e97","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","8,211.687992","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x4aebe3aad5f92e35a4a4c1017b6fd969837db3bce1729723840732d0a2ece725","1591066438","2020-06-02 02:53:58","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x2c8a0ac337be86cebbfce3bc62c6d1df1328323c","132.40725","0x016ee7373248a80bde1fd6baa001311d233b3cfa","3X Short Bitcoin Token","BEAR"
"0xd63b60f32c0c2f23b05f49cd69564c52c9dfcfa74b4016f753fe25583612fa38","1591066658","2020-06-02 02:57:38","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x8b693bae63da03d05fb8287b111e37b314aea68a","2,950.763349","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xe0eaecf0de44ab532756a1e6a9b7af409fe92ee07ec219282b176a2d3b4419fb","1591066716","2020-06-02 02:58:36","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xc4810a19ab390a628c78f7df4bc730f2c5d51d71","2","0x0000000000085d4780b73119b644ae5ecd22b376","TrueUSD","TUSD"
"0xacd71731373ab2136cbbbb93f7b5e204dfa52873b0b3441e25715f83b82f3492","1591066716","2020-06-02 02:58:36","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xf21c69c671214a16c9801417cf8f18ae3ae8bc88","72.81","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xa716e18f84b9d13cb73fb1ddd747fa8cbe4a3048a4f86641e3c18ec8baf68f7f","1591066794","2020-06-02 02:59:54","0xe81d5f21c63a88c6162c0243426bd557824100fa","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","271.576958","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x05a7ca4fdd2dadc998df8cb97aaf25ab49a3cb57fa3856587214bbe5d439dd96","1591066840","2020-06-02 03:00:40","0x406ee5f0ca5466ee7490f4608650ad2182e49af0","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","198.77","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x89611c7356f059eb6f0f6068a832dacba81ffc87ab7e1545264ad3f54a51f794","1591066941","2020-06-02 03:02:21","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x3e8e470972291783a91de529454d366349810425","2,528,495","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC"
"0x2acdfa122dd0f47b886861a65724ee6584ee2234c3432844c64fd4d4834efe66","1591067069","2020-06-02 03:04:29","0x9c0381d5a7f3c6572c941439ae41dc05ef116516","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","525.386496","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x2f6617bf56180a52cfd1caabe82e6a1b88cdd5177ebe03c8a17f7ccacd6998dc","1591067137","2020-06-02 03:05:37","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","342.20258873","0xa9fc65da36064ce545e87690e06f5de10c52c690","3X Short Bitcoin Cash Token","BCHBEAR"
"0xb5e6d559ee28f176adb300e78d67c6d6ef8240f12470016b2ab1a1db9cd239bf","1591067137","2020-06-02 03:05:37","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0.23592423","0x31cbf205e26ba63296fdbd254a6b1be3ed28ce47","3X Short Tether Gold Token","XAUTBEAR"
"0xfc70f31a60199321d356a56433e315bcdd771bd7d5551aec8e6aacc6e7762044","1591067137","2020-06-02 03:05:37","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","3,585.13068329","0xa209ba34c01a2713a4453a656630cc9de8a362bc","3X Short Chainlink Token","LINKBEAR"
"0x571cb2bded5d896a940d4097b99069cd0e00c36076a5dcec6092510a31b1f486","1591067137","2020-06-02 03:05:37","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0.69546541","0x81824663353a9d29b01b2de9dd9a2bb271d298cd","Bitcoin Volatility Token","BVOL"
"0x6ff4616290bb22d274eced786194afebc53a0b87631fdd15f71542ddba8fea2d","1591067137","2020-06-02 03:05:37","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","197,870.70464176","0x016ee7373248a80bde1fd6baa001311d233b3cfa","3X Short Bitcoin Token","BEAR"
"0x45091b6357d54e23499469e620258c0bf5c4532e78e6db6e792b809f4cf24914","1591067137","2020-06-02 03:05:37","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","15.20239568","0xb422e605fbd765b80d2c4b5d8196c2f94144438b","3X Short Litecoin Token","LTCBEAR"
"0xed604bb75935293ac6fbfb0f58a0c81dc2cae80896c70e6b880109b575fb3196","1591067137","2020-06-02 03:05:37","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","43.61164018","0x90b417ab462440cf59767bcf72d0d91ca42f21ed","3X Short Altcoin Index Token","ALTBEAR"
"0xe1a6f51acf6a2ace9b861c8fea6524ca04561696d4bacc7b98d8d8fbe190db20","1591067137","2020-06-02 03:05:37","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x0000000000000000000000000000000000000000","0.37512506","0x592ef68c18f05a22c5890263dea5d952dd140d2a","3X Long Exchange Token Index Token","EXCHBULL"
"0xf5feca04dddbec4e4f556b5fcbbcfb11b8d5367335286363150e891d23691ca7","1591067137","2020-06-02 03:05:37","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x0000000000000000000000000000000000000000","1,056.55793009","0x4c133e081dfb5858e39cca74e69bf603d409e57a","3X Long Bitcoin Cash Token","BCHBULL"
"0xb9598dc97001522c84fe622ec35211a57d4564ab393f91ed0107b544abfad11e","1591067137","2020-06-02 03:05:37","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x8b693bae63da03d05fb8287b111e37b314aea68a","2,669.231709","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x9054246a8bf5934d7ab87308cf30332adcc84ad38dac55df3086c9ccac4b15c2","1591067216","2020-06-02 03:06:56","0x4c6c957a8542750ca592bfc99008e5e66a39dba1","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","263.019999","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC"
"0xf39cc19c75be6b2a2d51e9c815cb86634edfacf9cd3c0f9f4fb589eef1639eff","1591067241","2020-06-02 03:07:21","0x64bb3fbdb17c03e806b8eb57fc3f4ca324ef7a94","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","616.623591","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC"
"0x900eb7fd215b911831445e63dcab85e297570e42df4584cca95ee2286d583eaa","1591067241","2020-06-02 03:07:21","0x8b80cee4ab03e4b760a7eac90eb40d19e556174c","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","1,606.527336","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x7c59851aa131a1cddc489915713b008a29e51bd54be6a905a5a1c9a89e51e6a2","1591067560","2020-06-02 03:12:40","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x1d6f1abcb587e4939051f2b02c62252460b6b8f5","4.35","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC"
"0x7e0317b00f6bdab7fe5ef005e25c2c3204e154f8387addc2bc67a07da2253352","1591067633","2020-06-02 03:13:53","0x4dc59722951f27959f57f9797f88894630c54e97","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","5,727.622477","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x6b1cd8a221910e69b71e7f4759cc5d5c296c3c1feff760f9cb7b39fd7fb88f6e","1591067633","2020-06-02 03:13:53","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x02e1315d289358db5ae89cd325b51542aecab30b","1,220","0x2f5e2c9002c058c063d21a06b6cabb50950130c8","3X Short Ethereum Token","ETHBEAR"
"0x39502425d2c7640aca3ba1e27e540b159ccf6d627e486d217bcefd38dd79a8d3","1591067633","2020-06-02 03:13:53","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x02e1315d289358db5ae89cd325b51542aecab30b","3.24","0x871baed4088b863fd6407159f3672d70cd34837d","3X Long Ethereum Token","ETHBULL"
"0xa1b31c77aa28f828170ccde01713e15aae07976587436a987e4c674df54190e1","1591067633","2020-06-02 03:13:53","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x8b693bae63da03d05fb8287b111e37b314aea68a","1,995.209384","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x8d0ec6ed52f5ca68baee326545cd2b092ad6ca200ec475ba1a58d3861c47aa65","1591067663","2020-06-02 03:14:23","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x202a1c16af81fa68e2abe0a0be8d3c8387a9491d","611.11","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC"
"0xdf08188ea3ec99766f44f6c6042a80f1b81c4ad52920bc0cbf04805617b337a4","1591067663","2020-06-02 03:14:23","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x02e1315d289358db5ae89cd325b51542aecab30b","89","0x4c133e081dfb5858e39cca74e69bf603d409e57a","3X Long Bitcoin Cash Token","BCHBULL"
"0x2361cf613ff30ff2d7237e472345eb5762e0748708ca0334296fc0d1b8aa1f96","1591067663","2020-06-02 03:14:23","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x02e1315d289358db5ae89cd325b51542aecab30b","23.128","0xa9fc65da36064ce545e87690e06f5de10c52c690","3X Short Bitcoin Cash Token","BCHBEAR"
"0x0824cded360fee09de2101dbd805235b4c3f93c541a999772e77cb93d28e7951","1591067701","2020-06-02 03:15:01","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x02e1315d289358db5ae89cd325b51542aecab30b","78","0x27c1ba4f85b8dc1c150157816623a6ce80b7f187","3X Long XRP Token","XRPBULL"
"0xce6018e0947f5ef35f25ad375796c7dbdceaabd20ec3c37adf942977c409eb70","1591067723","2020-06-02 03:15:23","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x02e1315d289358db5ae89cd325b51542aecab30b","146","0x3d3dd61b0f9a558759a21da42166042b114e12d5","3X Short EOS Token","EOSBEAR"
"0x1fc355697338af3e20f4ed7923e17c6556f9bcbeffc514bfcc1df493e117b88d","1591067723","2020-06-02 03:15:23","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xc76dbc12a7d1b8d09080c35ffc3e39c8076c8376","24","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC"
"0xeee5bce8ccf3dd266e717b2fd0e6609d58c6604137861cb88cb670b5a4d9e00f","1591067737","2020-06-02 03:15:37","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x02e1315d289358db5ae89cd325b51542aecab30b","5.694","0x94fc5934cf5970e944a67de806eeb5a4b493c6e6","3X Short XRP Token","XRPBEAR"
"0xdab7fa93a433d2ed2c2efbf3bc8c9ffca3e5fa62080616cb7b88255fdd92c4ad","1591067804","2020-06-02 03:16:44","0x3f3505223dbfcb80fa5b829e79caee38aa54b34f","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","1,292.5","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xc5c2f8536b3149b35092939d19ea35bc2c7ce05d97ad200e06e41b67441b92e4","1591067804","2020-06-02 03:16:44","0xa700ec702289f657ac0b7a57234767659ddcac97","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","2,620,176.19138671","0x4fabb145d64652a948d72533023f6e7a623c7c53","Binance USD","BUSD"
"0x32c22b60783bd31a461759a8a66bc503badd45b64da856c7ef63df7d2e9eeb49","1591067810","2020-06-02 03:16:50","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x02e1315d289358db5ae89cd325b51542aecab30b","193","0xead7f3ae4e0bb0d8785852cc37cc9d0b5e75c06a","3X Long EOS Token","EOSBULL"
"0x4ac145f45bde17aa831b4acc0990e6d49dc60700e162958447d6dea6238deeb1","1591068009","2020-06-02 03:20:09","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xc4810a19ab390a628c78f7df4bc730f2c5d51d71","200","0x0000000000085d4780b73119b644ae5ecd22b376","TrueUSD","TUSD"
"0xd4114b120c538c87e154533bb59ac76de4347fdb0f1c28979f0f5bf45aa9d83b","1591068017","2020-06-02 03:20:17","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","2.24885188","0x43de1145cd22f0a9cc99e51c205e6e81161df6b9","3X Long Cardano Token","ADABULL"
"0x093a4c7ac66072861614657c681fa827b1d323d26d64084793f58d6da870174b","1591068017","2020-06-02 03:20:17","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","17.13029124","0xb422e605fbd765b80d2c4b5d8196c2f94144438b","3X Short Litecoin Token","LTCBEAR"
"0x2fb2ef12a06664e2dd5fbcf7f446b5117db43a0c7f07516e78fa9f87b9d2b14e","1591068017","2020-06-02 03:20:17","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","4,929.43864081","0xa209ba34c01a2713a4453a656630cc9de8a362bc","3X Short Chainlink Token","LINKBEAR"
"0xe4e4d1deadbd1ce29209d309fbe490aabe17af8998b785f1efabdc1eee97a233","1591068017","2020-06-02 03:20:17","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","45.91218725","0x90b417ab462440cf59767bcf72d0d91ca42f21ed","3X Short Altcoin Index Token","ALTBEAR"
"0xa7f1806bce7e328471092ad46d476856f736eaf1cba3943913ef511cdce59956","1591068017","2020-06-02 03:20:17","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","1.38952986","0x81824663353a9d29b01b2de9dd9a2bb271d298cd","Bitcoin Volatility Token","BVOL"
"0xc70eded615d697d319003fce15049a72239551e9839494c11918db4a7cc30313","1591068017","2020-06-02 03:20:17","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x0000000000000000000000000000000000000000","794.97644379","0x4c133e081dfb5858e39cca74e69bf603d409e57a","3X Long Bitcoin Cash Token","BCHBULL"
"0xcc392f8f2078e81c2550ad4bfa462a4229310c8311f6bab989885ba1e90c6eec","1591068108","2020-06-02 03:21:48","0xc0d0754d87b8562d27ad9b68a3a69a41970e6cbe","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","5.76","0x0000000000085d4780b73119b644ae5ecd22b376","TrueUSD","TUSD"
"0xa4b842bdac151f1a1d80978d3b2105c987f1b73f975168ab7bcc36eeb92defde","1591068190","2020-06-02 03:23:10","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xc6746f77c828b5d1ea12ad744d0236cb4bf3a66e","262","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xc3b1b44496a34362c2c5f2ec72e6bd4a6c4a0fbce4747640116fb7701c2921b3","1591068190","2020-06-02 03:23:10","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x6915f94feaaef2c586fb453f3909be5cf38edef6","94","0x0000000000085d4780b73119b644ae5ecd22b376","TrueUSD","TUSD"
"0x8d654c2e0d9db600df6531ee18bbac0d66500296bf204e8cf9da878da6a4acc4","1591068476","2020-06-02 03:27:56","0x83a127952d266a6ea306c40ac62a4a70668fe3bd","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","3,500,000","0xdf574c24545e5ffecb9a659c229253d4111d87e1","HUSD","HUSD"
"0x5d4fb30bc17ecf0e7fe6e8e63452cfe84d751e03f2810878645fc406fa454bbd","1591068525","2020-06-02 03:28:45","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x6e64d11687619f94d67715248bd4d3801f258ac8","2,100,000","0x4fabb145d64652a948d72533023f6e7a623c7c53","Binance USD","BUSD"
"0xf5454bd5c93dd5bd28c9f3d6a0f0d156aef6e7b661e59dd1ed3ab797202ceccb","1591068537","2020-06-02 03:28:57","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xb839fd2be3bffb44c5659cfd4c43c782f368b75d","1,000","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xb525c88a5e7e501708c981d4a487c57fec779164aee51d9f5a3eaee088c7d820","1591068537","2020-06-02 03:28:57","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x76170c95a77aa2486c466ba4f9f87bb8443b9912","2,310,000","0xdf574c24545e5ffecb9a659c229253d4111d87e1","HUSD","HUSD"
"0xb8833f96d2344ebba1c2f4adc67d4b12c5bf4e7eb9b0b4a2f77bf0619892ee85","1591068625","2020-06-02 03:30:25","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x4862733b5fddfd35f35ea8ccf08f5045e57388b3","5,945.21","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC"
"0xa08068d49f8a5be30d463ffdb5fbdbd7963abb13e0391f76f121f952a34608d1","1591068625","2020-06-02 03:30:25","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x464a6d7dee88b47d2ba9713f511932fad81fa724","102.612052","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xf128e705f2af3cc32e5068d2806fae1a493e7b9b027f5e977cc2ea48f0d63fc2","1591068631","2020-06-02 03:30:31","0x5eeff28b399bb88e9edea25138093ca52f7dd6b4","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","175","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x0b7585cb624c29434d89b9a07326dc850c32a9d86dae27d9d355f34a5d59bebf","1591068697","2020-06-02 03:31:37","0xd7b1480421e29840784d5b319271b3fd86ec5b58","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","84.77","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x0043cddc5364ed21a163b1522bf8f7347f8d836684f441634e87e65d89bbeac2","1591068767","2020-06-02 03:32:47","0xab6db05091413ebe1b8ae8bbdaae2e653b81676f","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","100","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xd6428e84e2b42ab62ba4e01c6bb5f2fbf88d3f0a56e46998228e8eef77bd0bb7","1591068907","2020-06-02 03:35:07","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x0000000000000000000000000000000000000000","261.1909106","0x4c133e081dfb5858e39cca74e69bf603d409e57a","3X Long Bitcoin Cash Token","BCHBULL"
"0xebdf40e39f8b9cd788eb799ba545da2784cc85e3eb143e675640afe51b4dee19","1591068907","2020-06-02 03:35:07","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","1.12184773","0x43de1145cd22f0a9cc99e51c205e6e81161df6b9","3X Long Cardano Token","ADABULL"
"0x07c1d66c792bd546cf7f29c6566ed74494dd83ec3cec574962de5a4038b9a7b8","1591068907","2020-06-02 03:35:07","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","30.24391578","0xb422e605fbd765b80d2c4b5d8196c2f94144438b","3X Short Litecoin Token","LTCBEAR"
"0x56e6cdb1994d9592468cb0694e4d570d34d7b5864908c5e8d5b3f0fd439655b1","1591068907","2020-06-02 03:35:07","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","73.33823374","0x90b417ab462440cf59767bcf72d0d91ca42f21ed","3X Short Altcoin Index Token","ALTBEAR"
"0x119c223e3ec924c19e1986296178bebce17cd58fb2bdd7d8c9999f49d9ceb44f","1591068907","2020-06-02 03:35:07","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0.97304157","0x81824663353a9d29b01b2de9dd9a2bb271d298cd","Bitcoin Volatility Token","BVOL"
"0x2292e1f2f29f8ce73ea7fb2f72ec83d2d85acd33772075c8c3b86deb24cfbcec","1591068907","2020-06-02 03:35:07","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","225.01066205","0xa209ba34c01a2713a4453a656630cc9de8a362bc","3X Short Chainlink Token","LINKBEAR"
"0xf122e8b620e0ede338f0d637b011d814a4265a8071fbd8383f3027ea26a468a2","1591068907","2020-06-02 03:35:07","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xfa4b3b1e50cbafb94818137ab7795de756c59d51","600","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x8f899222978e11071f9e23b123bf547a936e14f1698a355997c863f545bb65a7","1591068907","2020-06-02 03:35:07","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x5487040c9c8a496c2ff6bd04754c919e2baf2723","506.56","0x4fabb145d64652a948d72533023f6e7a623c7c53","Binance USD","BUSD"
"0x570571dd9b2c7827b47aaa185e6e6c65628db772645a9e1544bb5d1b2f819ce9","1591069003","2020-06-02 03:36:43","0xa700ec702289f657ac0b7a57234767659ddcac97","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","10,938.194396","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x35e87e4706790e308a70405fccd66953b975ec38ee8a7b3313c73e95179e0df4","1591069121","2020-06-02 03:38:41","0xf8af7103620fe7b7537673a70913a79fb9f2c1c3","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","57,082.98784009","0x4fabb145d64652a948d72533023f6e7a623c7c53","Binance USD","BUSD"
"0x235660ef8293054b3bc75d4d123ec1d7823bc4f14cc587bc91a41cddcbb18612","1591069498","2020-06-02 03:44:58","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xe45413f158d31a5fec379f0670a4268c6bf0fad1","100","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x4b812172b056838212f38c0ee90ee29ab904b9691eb4eba729d5969a4c4a060e","1591069602","2020-06-02 03:46:42","0xf44badd2d49f514287869704a36554b2f4aa763d","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","68.77","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x4d6351b6ea1903978335416e6df0b904d23d3c1e28747776e1cc7dc4a8255dbe","1591069657","2020-06-02 03:47:37","0xdea73733ec0caa4e818dd122b0b284a45338bf13","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","100,000","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x52f8d32bfeeebc910849a1f8803aa9e994a4cb771f69d80964b089d8d7ff0a01","1591069777","2020-06-02 03:49:37","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xae6a3623e8203f0b46a140b3b5d6ed48d4c5978d","227.599691","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xb9f68da516dd6bde3d90d56efaa05580548a02486d04ce0caf11d6efd8be1491","1591069847","2020-06-02 03:50:47","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0.53859538","0x8af17a6396c8f315f6b6dbc6aa686c85f9b3e554","3X Long Tezos Token","XTZBULL"
"0x8ea2685d90714cf587ba076885448177670f5c754f624a521ec8c53c80c869ad","1591069847","2020-06-02 03:50:47","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","31.45588006","0xb422e605fbd765b80d2c4b5d8196c2f94144438b","3X Short Litecoin Token","LTCBEAR"
"0xbd2c4519ceffe7837b098a8b63d5885a11f1266b23c37cd0e842c095a016beae","1591069847","2020-06-02 03:50:47","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","81.55553515","0x90b417ab462440cf59767bcf72d0d91ca42f21ed","3X Short Altcoin Index Token","ALTBEAR"
"0x14bb9e5a5fdfefa877e3e3630ca62ae16a0705c4e69ca784c8c5e3465fd22292","1591069847","2020-06-02 03:50:47","0x13132a4501602e0de46923903ee5ed5297e68417","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","1,930.41158","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xc35e0ab9473e0728428fc7b4e8b84e1e21f64c098c128514b7d19ea9f180b730","1591069847","2020-06-02 03:50:47","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x0000000000000000000000000000000000000000","259.385326","0x4c133e081dfb5858e39cca74e69bf603d409e57a","3X Long Bitcoin Cash Token","BCHBULL"
"0x6df4e7d7014078978c19593c5474928383225e433f9fa9313ec89cc445d223ff","1591069910","2020-06-02 03:51:50","0x56dd665a0d8e92fd9c6dca6c512053a7eac12e0b","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","1,170","0xead7f3ae4e0bb0d8785852cc37cc9d0b5e75c06a","3X Long EOS Token","EOSBULL"
"0xae6288262526ddabc8f2dc2166ea7a2cd05725b0e56cca53a656f8ba388ce306","1591070113","2020-06-02 03:55:13","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x8b693bae63da03d05fb8287b111e37b314aea68a","2,628.037153","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
